temp,bpm,red,adc,med,trig,max,min
33.125000,63.626380,5864,6416,6400,0,6408,6392
33.312500,63.626380,5864,6400,6400,0,6408,6392
33.312500,63.626380,5864,6376,6400,0,6408,6392
32.750001,63.626380,5872,6384,6400,0,6408,6392
33.437500,63.626380,5864,6384,6400,0,6408,6392
32.625000,63.626380,5856,6384,6384,0,6408,6384
33.125000,63.626380,5832,6400,6384,0,6408,6384
32.812500,63.626380,5872,6384,6384,0,6408,6384
34.312501,63.626380,5872,6376,6384,0,6408,6384
33.812501,63.626380,5840,6368,6384,0,6408,6384
33.000000,63.626380,5840,6376,6384,0,6408,6384
33.625000,63.626380,5816,6360,6376,0,6408,6376
33.437500,63.626380,5840,6376,6376,0,6408,6376
32.750001,63.626380,5848,6400,6376,0,6400,6376
34.125001,63.626380,5848,6368,6376,0,6400,6376
33.312500,63.626380,5840,6384,6376,0,6400,6376
33.250000,63.626380,5872,6368,6376,0,6400,6376
33.750000,63.626380,5856,6392,6376,0,6400,6376
33.250000,63.626380,5856,6368,6384,0,6400,6376
32.812500,63.626380,5872,6392,6368,0,6400,6368
34.062500,63.626380,5872,6360,6384,0,6400,6368
34.062500,63.626380,5864,6360,6368,0,6400,6368
32.750001,63.626380,5872,6392,6368,0,6400,6368
34.312501,63.626380,5864,6400,6368,0,6400,6368
33.000000,50.977373,5880,6376,6392,1,6400,6368
33.000000,50.977373,5872,6408,6376,0,6392,6368
33.437500,51.334720,5872,6368,6392,1,6392,6368
33.000000,51.334720,5848,6384,6392,1,6392,6368
33.000000,51.334720,5872,6392,6384,1,6392,6368
33.125000,51.334720,5872,6392,6384,1,6392,6368
33.312500,51.334720,5864,6400,6392,1,6392,6368
33.312500,51.334720,5856,6384,6392,1,6392,6368
33.562500,51.334720,5856,6376,6392,1,6392,6368
33.562500,51.334720,5848,6376,6392,1,6392,6368
33.625000,51.334720,5872,6384,6384,1,6392,6368
33.625000,51.334720,5864,6408,6384,1,6392,6368
33.562500,51.334720,5840,6384,6384,1,6392,6368
33.437500,51.334720,5864,6384,6384,1,6392,6368
34.437501,51.334720,5856,6384,6384,1,6392,6368
33.000000,51.334720,5864,6384,6384,1,6392,6368
33.250000,51.334720,5872,6384,6384,1,6392,6368
33.437500,51.334720,5864,6400,6384,1,6392,6368
33.625000,51.334720,5864,6424,6384,1,6392,6368
33.125000,51.334720,5856,6368,6384,1,6392,6368
33.937500,51.334720,5872,6384,6384,1,6392,6376
33.000000,51.334720,5864,6400,6384,1,6392,6376
33.437500,51.334720,5864,6384,6400,1,6400,6384
33.125000,51.334720,5848,6384,6384,0,6400,6384
32.937500,51.334720,5872,6400,6384,0,6400,6384
33.250000,51.334720,5880,6384,6384,0,6400,6384
33.250000,51.334720,5888,6408,6384,0,6400,6384
33.625000,51.334720,5880,6416,6384,0,6400,6384
33.750000,50.813036,5880,6368,6400,1,6400,6384
33.000000,50.813036,5888,6408,6400,1,6400,6384
33.437500,50.813036,5864,6392,6408,1,6408,6384
33.125000,50.813036,5888,6400,6408,1,6408,6384
33.250000,50.813036,5872,6392,6400,1,6408,6384
33.250000,50.813036,5856,6392,6392,0,6408,6384
33.812501,50.813036,5864,6376,6392,0,6408,6384
33.437500,50.813036,5864,6400,6392,0,6408,6384
33.312500,50.813036,5856,6376,6392,0,6408,6384
33.625000,50.813036,5848,6384,6392,0,6408,6384
33.750000,50.813036,5864,6384,6384,0,6408,6384
33.437500,50.813036,5864,6392,6384,0,6408,6384
33.437500,50.813036,5880,6384,6384,0,6408,6384
32.937500,50.813036,5840,6384,6384,0,6408,6384
33.812501,50.813036,5872,6384,6384,0,6408,6384
33.437500,50.813036,5888,6360,6384,0,6408,6384
33.312500,50.813036,5872,6392,6384,0,6408,6384
33.312500,50.813036,5848,6400,6384,0,6408,6384
33.812501,50.813036,5872,6376,6384,0,6408,6384
33.437500,50.813036,5848,6376,6384,0,6408,6384
33.250000,50.813036,5848,6352,6376,0,6408,6376
33.812501,50.813036,5872,6368,6376,0,6408,6376
33.312500,50.813036,5856,6384,6376,0,6408,6376
33.625000,50.813036,5864,6392,6376,0,6408,6376
33.250000,50.813036,5872,6384,6376,0,6400,6376
33.562500,50.813036,5832,6384,6384,0,6392,6376
33.437500,50.813036,5880,6376,6384,0,6392,6376
33.250000,50.813036,5840,6376,6384,0,6392,6376
33.125000,50.813036,5888,6376,6384,0,6392,6376
33.125000,50.813036,5848,6368,6376,0,6392,6376
32.937500,50.813036,5832,6376,6376,0,6384,6376
33.812501,50.813036,5864,6392,6376,0,6384,6376
33.312500,50.813036,5848,6344,6376,0,6384,6376
33.437500,50.813036,5864,6384,6376,0,6384,6376
33.562500,50.813036,5864,6376,6376,0,6384,6376
33.625000,50.813036,5856,6368,6376,0,6384,6376
33.625000,50.813036,5880,6368,6376,0,6384,6376
33.625000,50.813036,5840,6384,6368,0,6384,6368
33.750000,50.813036,5864,6376,6376,0,6384,6368
33.750000,50.813036,5848,6392,6376,0,6384,6368
33.437500,50.813036,5864,6392,6376,0,6384,6368
33.562500,50.116439,5856,6368,6384,1,6384,6368
33.125000,50.116439,5848,6376,6384,1,6384,6368
33.312500,50.116439,5864,6376,6376,1,6384,6368
33.125000,50.116439,5840,6384,6376,1,6384,6368
33.250000,50.116439,5832,6384,6376,1,6384,6368
33.562500,50.116439,5824,6376,6376,1,6384,6368
33.437500,50.116439,5880,6360,6376,1,6384,6368
33.750000,50.116439,5880,6384,6376,1,6384,6368
33.312500,50.116439,5840,6368,6384,1,6384,6368
33.000000,50.116439,5896,6392,6376,1,6384,6368
32.937500,50.116439,5864,6392,6376,1,6384,6368
33.000000,50.116439,5848,6360,6384,1,6384,6368
33.000000,50.116439,5880,6384,6384,1,6384,6368
33.937500,50.116439,5880,6392,6384,1,6384,6368
33.250000,50.116439,5840,6408,6392,1,6392,6368
34.062500,50.116439,5856,6384,6392,1,6392,6368
33.562500,50.116439,5888,6416,6384,1,6392,6368
33.750000,50.116439,5864,6384,6392,1,6392,6376
33.750000,50.116439,5864,6392,6392,1,6392,6376
33.812501,50.116439,5880,6384,6392,1,6392,6376
33.812501,50.116439,5864,6384,6384,1,6392,6376
33.312500,50.116439,5848,6376,6384,1,6392,6376
33.562500,50.116439,5872,6384,6384,1,6392,6376
33.312500,50.116439,5872,6384,6384,1,6392,6376
33.937500,50.116439,5864,6392,6384,1,6392,6376
33.125000,50.116439,5848,6368,6384,1,6392,6376
34.062500,50.116439,5864,6400,6384,1,6392,6376
33.750000,50.116439,5840,6352,6384,1,6392,6376
33.562500,50.116439,5864,6392,6384,1,6392,6376
33.312500,50.116439,5856,6368,6392,1,6392,6376
33.250000,50.116439,5872,6376,6368,0,6392,6368
33.312500,50.116439,5872,6368,6376,0,6392,6368
33.750000,50.116439,5872,6376,6368,0,6392,6368
33.812501,50.116439,5864,6368,6376,0,6392,6368
33.125000,50.116439,5880,6376,6368,0,6392,6368
33.312500,50.116439,5856,6376,6376,0,6392,6368
33.812501,50.116439,5864,6352,6376,0,6392,6368
33.250000,50.116439,5856,6352,6376,0,6392,6368
33.937500,50.116439,5880,6392,6368,0,6392,6368
33.625000,50.116439,5880,6328,6376,0,6392,6368
33.625000,50.116439,5856,6368,6352,0,6392,6352
33.625000,50.116439,5848,6368,6352,0,6392,6352
33.812501,50.116439,5856,6376,6368,0,6392,6352
33.625000,50.116439,5848,6352,6368,0,6392,6352
34.562500,50.116439,5848,6352,6368,0,6392,6352
33.000000,50.116439,5848,6352,6368,0,6392,6352
33.437500,50.116439,5832,6352,6352,0,6392,6352
33.437500,50.116439,5856,6360,6352,0,6392,6352
33.562500,50.116439,5848,6392,6352,0,6392,6352
33.625000,50.116439,5840,6368,6352,0,6392,6352
33.812501,50.116439,5848,6368,6360,0,6376,6352
33.750000,50.116439,5856,6384,6368,0,6376,6352
33.750000,50.116439,5848,6320,6368,0,6376,6352
33.562500,50.116439,5840,6352,6368,0,6376,6352
33.625000,50.116439,5840,6360,6368,0,6376,6352
33.625000,50.116439,5832,6360,6360,0,6376,6352
33.562500,50.116439,5832,6368,6360,0,6376,6352
32.750001,50.116439,5848,6336,6360,0,6376,6352
33.937500,50.116439,5832,6360,6360,0,6376,6352
33.562500,50.116439,5832,6360,6360,0,6376,6352
33.250000,50.116439,5832,6376,6360,0,6368,6352
34.125001,50.116439,5840,6368,6360,0,6368,6352
33.812501,50.116439,5848,6336,6360,0,6368,6352
33.812501,50.116439,5824,6360,6360,0,6368,6352
33.562500,50.116439,5840,6360,6360,0,6368,6352
32.312500,50.116439,5840,6344,6360,0,6368,6352
33.812501,50.116439,5848,6360,6360,0,6368,6352
33.750000,50.116439,5856,6352,6360,0,6368,6352
34.062500,50.116439,5872,6360,6360,0,6368,6352
33.250000,50.116439,5848,6368,6360,0,6368,6352
34.125001,50.116439,5832,6344,6360,0,6368,6360
33.750000,50.116439,5848,6344,6360,0,6368,6360
34.062500,50.116439,5832,6336,6352,0,6368,6352
33.750000,50.116439,5848,6384,6344,0,6368,6344
33.625000,50.116439,5832,6336,6344,0,6368,6344
33.562500,50.116439,5864,6376,6344,0,6360,6344
33.625000,50.116439,5840,6344,6344,0,6360,6344
33.562500,50.116439,5848,6352,6344,0,6360,6344
33.437500,50.116439,5856,6352,6352,0,6360,6344
33.812501,50.116439,5856,6352,6352,0,6360,6344
33.250000,50.116439,5848,6352,6352,0,6360,6344
33.812501,50.116439,5848,6368,6352,0,6360,6344
33.437500,50.116439,5856,6368,6352,0,6360,6344
33.312500,50.116439,5832,6352,6352,0,6360,6344
33.937500,50.116439,5848,6336,6352,0,6360,6344
33.750000,50.116439,5856,6344,6352,0,6360,6344
33.812501,50.116439,5848,6352,6352,0,6360,6344
34.125001,50.116439,5840,6360,6352,0,6360,6344
33.937500,50.116439,5856,6352,6352,0,6360,6344
33.625000,50.116439,5856,6336,6352,0,6360,6344
33.250000,50.116439,5848,6360,6352,0,6360,6344
33.437500,50.116439,5840,6352,6352,0,6360,6344
33.937500,40.772023,5824,6352,6352,1,6352,6344
33.437500,40.772023,5832,6344,6352,1,6352,6344
33.937500,40.772023,5832,6320,6352,1,6352,6344
33.750000,40.772023,5848,6344,6352,1,6352,6344
33.250000,40.772023,5848,6336,6344,0,6352,6344
33.750000,40.772023,5856,6368,6344,0,6352,6344
33.437500,40.772023,5856,6360,6344,0,6352,6344
33.812501,40.772023,5808,6344,6344,0,6352,6344
34.062500,40.772023,5848,6328,6344,0,6352,6344
33.937500,40.772023,5824,6368,6344,0,6352,6344
33.937500,45.167184,5848,6352,6360,1,6360,6344
34.062500,45.167184,5856,6352,6352,1,6360,6344
33.250000,45.167184,5856,6344,6352,1,6360,6344
34.062500,45.167184,5856,6344,6352,1,6360,6344
33.625000,45.167184,5824,6368,6352,1,6360,6344
33.312500,45.167184,5856,6368,6352,1,6360,6344
33.312500,45.167184,5856,6360,6352,1,6360,6344
34.125001,45.167184,5832,6352,6360,1,6360,6344
34.062500,45.167184,5832,6328,6360,1,6360,6344
33.125000,45.167184,5848,6344,6360,1,6360,6344
33.750000,45.167184,5832,6344,6352,1,6360,6344
33.437500,45.167184,5848,6344,6344,0,6360,6344
33.312500,45.167184,5816,6344,6344,0,6360,6344
34.062500,45.167184,5856,6336,6344,0,6360,6344
34.250000,45.167184,5824,6368,6344,0,6360,6344
34.062500,45.167184,5832,6344,6344,0,6360,6344
34.062500,45.167184,5840,6352,6344,0,6360,6344
34.125001,45.167184,5848,6328,6344,0,6360,6344
32.500000,45.167184,5824,6352,6344,0,6360,6344
33.312500,45.167184,5840,6344,6352,0,6360,6344
33.437500,45.167184,5848,6328,6344,0,6360,6344
33.250000,45.167184,5800,6320,6344,0,6360,6344
33.937500,45.167184,5832,6352,6328,0,6360,6328
33.000000,45.167184,5832,6352,6344,0,6360,6328
34.062500,45.167184,5832,6352,6344,0,6360,6328
32.812500,53.591027,5840,6320,6352,1,6360,6328
32.750001,53.591027,5832,6344,6352,1,6360,6328
33.812501,53.591027,5832,6344,6352,1,6360,6328
34.125001,53.591027,5856,6336,6344,1,6360,6328
33.312500,53.591027,5824,6320,6344,1,6360,6328
32.625000,53.591027,5832,6352,6336,0,6352,6328
34.062500,53.591027,5824,6368,6344,0,6352,6328
33.437500,53.591027,5816,6328,6344,0,6352,6328
34.062500,53.591027,5808,6336,6336,0,6352,6328
34.625001,53.591027,5832,6312,6336,0,6352,6328
33.937500,53.591027,5840,6344,6336,0,6352,6328
33.250000,53.591027,5832,6336,6336,0,6352,6328
33.000000,53.591027,5832,6328,6336,0,6352,6328
33.562500,53.591027,5816,6352,6336,0,6352,6328
34.062500,53.591027,5840,6352,6336,0,6352,6328
33.937500,53.591027,5840,6336,6344,0,6352,6328
34.125001,53.591027,5840,6344,6336,0,6352,6328
32.625000,53.591027,5800,6352,6344,0,6352,6328
34.125001,51.528783,5840,6376,6352,1,6352,6336
34.125001,51.528783,5856,6336,6352,1,6352,6336
33.250000,51.528783,5832,6368,6344,1,6352,6336
33.312500,51.528783,5848,6336,6352,1,6352,6336
33.437500,51.528783,5824,6352,6352,1,6352,6336
33.437500,51.528783,5840,6344,6352,1,6352,6336
33.937500,51.528783,5832,6352,6344,1,6352,6336
32.750001,51.528783,5816,6344,6352,1,6352,6336
33.562500,51.528783,5832,6344,6344,1,6352,6336
32.812500,51.528783,5840,6352,6344,1,6352,6336
33.750000,51.528783,5832,6360,6344,1,6352,6336
33.437500,51.528783,5848,6352,6352,1,6352,6336
34.312501,51.528783,5824,6328,6352,1,6352,6336
33.250000,51.528783,5840,6336,6352,1,6352,6336
33.625000,51.528783,5832,6312,6352,1,6352,6336
33.562500,51.528783,5848,6360,6336,0,6352,6336
32.812500,51.528783,5832,6328,6336,0,6352,6336
33.937500,51.528783,5864,6344,6328,0,6352,6328
33.937500,51.528783,5832,6336,6336,0,6352,6328
33.562500,51.528783,5872,6328,6336,0,6352,6328
34.062500,51.528783,5848,6360,6336,0,6352,6328
33.625000,51.528783,5864,6368,6336,0,6352,6328
33.750000,51.528783,5848,6344,6344,0,6352,6328
34.125001,51.528783,5864,6328,6344,0,6352,6328
34.312501,51.528783,5840,6344,6344,0,6352,6328
32.937500,51.528783,5848,6320,6344,0,6352,6328
33.562500,51.528783,5832,6352,6344,0,6352,6328
34.250000,51.528783,5808,6320,6344,0,6352,6328
33.312500,51.528783,5840,6336,6328,0,6352,6328
33.625000,51.528783,5832,6336,6336,0,6352,6328
33.562500,51.528783,5840,6336,6336,0,6352,6328
34.250000,51.528783,5848,6320,6336,0,6352,6328
33.625000,51.528783,5840,6336,6336,0,6352,6328
33.812501,51.528783,5824,6360,6336,0,6352,6328
33.312500,51.528783,5824,6352,6336,0,6352,6328
33.125000,51.528783,5824,6312,6336,0,6344,6328
33.625000,51.528783,5848,6344,6336,0,6344,6328
34.250000,46.175284,5848,6344,6344,1,6344,6328
32.937500,46.175284,5824,6336,6344,1,6344,6328
34.250000,46.175284,5840,6328,6344,1,6344,6328
33.125000,46.175284,5840,6328,6336,1,6344,6328
33.250000,46.175284,5800,6336,6336,1,6344,6328
33.437500,46.175284,5840,6320,6336,1,6344,6328
33.000000,46.175284,5848,6336,6328,0,6344,6328
33.250000,46.175284,5848,6336,6328,0,6344,6328
34.562500,46.175284,5800,6328,6336,0,6344,6328
33.437500,46.175284,5792,6312,6336,0,6344,6328
34.125001,46.175284,5856,6320,6328,0,6344,6328
33.312500,46.175284,5824,6320,6328,0,6344,6328
33.562500,46.175284,5824,6336,6320,0,6344,6320
34.125001,46.175284,5800,6328,6320,0,6344,6320
32.750001,46.175284,5792,6328,6320,0,6344,6320
32.500000,46.175284,5808,6304,6328,0,6344,6320
32.937500,46.175284,5816,6296,6328,0,6344,6320
32.937500,46.175284,5816,6312,6328,0,6344,6320
33.625000,46.175284,5808,6304,6312,0,6344,6312
33.437500,46.175284,5824,6328,6304,0,6344,6304
33.750000,46.175284,5792,6312,6304,0,6344,6304
33.437500,46.175284,5800,6296,6312,0,6344,6304
33.000000,46.175284,5808,6304,6312,0,6344,6304
33.125000,46.175284,5800,6312,6304,0,6336,6304
32.937500,46.175284,5832,6328,6312,0,6336,6304
33.625000,46.175284,5824,6320,6312,0,6336,6304
33.125000,46.175284,5800,6328,6312,0,6336,6304
33.625000,46.175284,5816,6312,6320,0,6336,6304
34.250000,46.175284,5808,6312,6320,0,6336,6304
33.937500,46.175284,5792,6304,6320,0,6336,6304
33.125000,46.175284,5816,6312,6312,0,6328,6304
33.000000,46.175284,5808,6320,6312,0,6328,6304
33.562500,46.175284,5816,6312,6312,0,6328,6304
33.250000,46.175284,5824,6296,6312,0,6328,6304
34.312501,46.175284,5808,6304,6312,0,6328,6304
33.625000,46.175284,5800,6328,6312,0,6328,6304
33.625000,46.175284,5832,6320,6312,0,6328,6304
33.625000,46.175284,5808,6328,6312,0,6328,6304
33.562500,50.649710,5824,6320,6320,1,6320,6304
33.250000,50.649710,5824,6328,6320,1,6320,6304
33.750000,50.649710,5824,6312,6328,1,6328,6304
34.062500,50.649710,5808,6320,6320,1,6328,6304
33.750000,50.649710,5816,6328,6320,1,6328,6304
33.437500,50.649710,5816,6296,6320,1,6328,6304
33.250000,50.649710,5832,6312,6320,1,6328,6312
33.312500,50.649710,5832,6296,6312,0,6328,6312
33.437500,50.649710,5840,6344,6312,0,6328,6312
33.312500,50.649710,5816,6328,6312,0,6328,6312
33.750000,50.649710,5808,6320,6312,0,6328,6312
33.250000,50.649710,5800,6328,6320,0,6328,6312
33.250000,48.955159,5840,6320,6328,1,6328,6312
33.000000,48.955159,5800,6312,6328,1,6328,6312
33.437500,48.955159,5832,6320,6320,1,6328,6312
33.437500,48.955159,5784,6312,6320,1,6328,6312
33.562500,48.955159,5792,6312,6320,1,6328,6312
33.125000,48.955159,5784,6328,6312,0,6328,6312
33.812501,48.955159,5792,6312,6312,0,6328,6312
33.812501,48.955159,5800,6312,6312,0,6328,6312
33.000000,48.955159,5792,6304,6312,0,6328,6312
34.437501,48.955159,5808,6336,6312,0,6328,6312
33.000000,48.955159,5784,6304,6312,0,6328,6312
33.437500,48.955159,5824,6304,6312,0,6328,6312
33.562500,48.955159,5832,6320,6304,0,6328,6304
34.250000,48.955159,5816,6280,6304,0,6328,6304
33.312500,48.955159,5792,6312,6304,0,6328,6304
33.250000,48.955159,5784,6320,6304,0,6328,6304
33.562500,48.955159,5768,6328,6312,0,6328,6304
32.937500,48.955159,5816,6320,6320,0,6328,6304
33.312500,48.955159,5800,6296,6320,0,6328,6304
33.000000,48.955159,5824,6320,6320,0,6328,6304
33.437500,48.955159,5808,6320,6320,0,6328,6304
33.437500,48.955159,5832,6336,6320,0,6328,6304
32.812500,49.619546,5912,6400,6320,1,6320,6304
34.437501,49.619546,6128,6840,6320,1,6320,6304
34.312501,49.619546,7512,8768,6336,1,6336,6304
34.062500,49.619546,9392,9528,6400,1,6400,6304
33.750000,49.619546,14248,12112,6840,1,6840,6304
34.250000,49.619546,8192,4560,8768,1,8768,6304
33.437500,49.619546,1520,920,8768,1,8768,6304
33.625000,49.619546,576,360,8768,1,8768,6304
34.125001,49.619546,336,248,4560,0,8768,4560
33.812501,49.619546,280,256,920,0,8768,920
33.312500,49.619546,264,208,360,0,8768,360
34.062500,49.619546,128,152,256,0,8768,256
33.812501,49.619546,64,104,248,0,8768,248
33.812501,49.619546,0,32,208,0,8768,208
34.125001,49.619546,0,8,152,0,8768,152
32.812500,49.619546,0,0,104,0,8768,104
33.437500,49.619546,0,16,32,0,8768,32
34.250000,49.619546,0,0,16,0,8768,16
33.312500,49.619546,0,32,8,0,8768,8
32.812500,49.619546,0,80,8,0,8768,8
33.437500,49.619546,32,360,16,0,8768,8
33.312500,49.619546,616,1088,32,0,8768,8
32.625000,49.619546,1304,1560,80,0,8768,8
32.750001,49.619546,1352,1336,360,0,8768,8
33.937500,49.619546,2496,2008,1088,0,8768,8
32.625000,49.619546,7168,4424,1336,0,8768,8
33.312500,49.619546,13888,10000,1560,0,8768,8
33.000000,49.619546,14096,9392,2008,0,8768,8
32.812500,51.894183,14320,9464,4424,1,4560,8
33.625000,51.894183,15768,10280,9392,1,9392,8
33.625000,51.894183,14144,10536,9464,1,9464,8
33.125000,51.894183,16048,10688,10000,1,10000,8
33.562500,51.894183,14008,10688,10280,1,10280,8
33.437500,51.894183,16032,10712,10536,1,10536,8
33.437500,51.894183,14128,10768,10688,1,10688,8
33.250000,51.894183,14032,10808,10688,1,10688,8
33.562500,51.894183,14000,10848,10712,1,10712,8
33.812501,51.894183,14104,10792,10768,1,10768,8
33.312500,51.894183,14000,10792,10792,1,10792,8
33.750000,51.894183,14096,10800,10792,1,10792,8
34.250000,51.894183,14128,10784,10800,1,10800,16
33.812501,51.894183,14040,10776,10792,1,10800,32
34.250000,51.894183,14080,10776,10792,1,10800,80
33.937500,51.894183,13960,10776,10784,1,10800,360
34.312501,51.894183,14104,10760,10776,1,10800,1088
32.937500,51.894183,14008,10752,10776,1,10800,1336
33.000000,51.894183,14032,10640,10776,1,10800,1560
34.437501,51.894183,14152,10520,10760,1,10800,2008
33.125000,51.894183,14128,10472,10752,1,10800,4424
33.937500,51.894183,15680,10448,10640,1,10800,9392
33.437500,51.894183,14208,10440,10520,1,10800,9464
32.937500,51.894183,15632,10416,10472,1,10800,10000
33.000000,51.894183,14216,10464,10448,0,10800,10280
33.312500,51.894183,15640,10448,10448,0,10800,10448
33.000000,51.894183,14072,10448,10448,0,10800,10448
33.625000,51.894183,15624,10448,10448,0,10800,10448
33.625000,51.894183,14200,10424,10448,0,10800,10448
33.437500,51.894183,15632,10416,10448,0,10800,10448
34.250000,51.894183,14248,10480,10448,0,10800,10448
33.812501,51.894183,14128,10496,10448,0,10800,10448
34.062500,51.894183,14152,10480,10448,0,10800,10448
34.062500,51.894183,14256,10528,10480,0,10792,10448
33.625000,51.894183,14280,10496,10480,0,10792,10448
34.250000,51.894183,14168,10480,10496,0,10784,10448
33.937500,51.894183,14256,10504,10496,0,10776,10448
33.812501,51.894183,15528,10488,10496,0,10776,10448
34.250000,51.894183,14160,10496,10496,0,10776,10448
34.062500,51.894183,14176,10488,10496,0,10760,10448
33.937500,51.894183,14112,10472,10488,0,10752,10448
34.062500,51.894183,14232,10368,10488,0,10640,10448
33.000000,51.894183,14288,10248,10488,0,10520,10448
34.125001,51.894183,14224,10232,10472,0,10496,10448
33.937500,51.894183,14184,10232,10368,0,10496,10368
33.562500,51.894183,15312,10232,10248,0,10496,10248
34.562500,51.894183,14232,10256,10232,0,10496,10232
33.937500,51.894183,15280,10264,10232,0,10496,10232
34.562500,51.894183,14280,10304,10232,0,10496,10232
32.500000,51.894183,14320,10272,10256,0,10496,10232
34.562500,51.894183,14232,10264,10264,0,10496,10232
33.812501,51.894183,14344,10248,10264,0,10496,10232
34.437501,51.894183,14336,10256,10264,0,10496,10232
33.812501,51.894183,14216,10272,10264,0,10496,10232
34.062500,51.894183,14304,10256,10264,0,10496,10232
33.562500,51.894183,14280,10296,10256,0,10496,10232
33.937500,51.894183,14200,10296,10256,0,10496,10232
34.937501,51.894183,14304,10296,10272,0,10496,10232
33.625000,51.894183,14288,10280,10296,0,10496,10232
33.937500,51.894183,14168,10280,10296,0,10496,10232
33.312500,51.894183,14232,10328,10296,0,10488,10232
34.125001,51.894183,14280,10304,10296,0,10488,10232
34.437501,51.894183,14248,10264,10296,0,10488,10232
33.812501,51.894183,15160,10168,10280,0,10472,10232
33.750000,51.894183,14328,10120,10280,0,10368,10232
33.812501,51.894183,15112,10112,10264,0,10296,10232
33.937500,51.894183,14416,10112,10168,0,10296,10168
34.125001,51.894183,15088,10112,10120,0,10296,10120
33.750000,51.894183,14296,10136,10112,0,10296,10112
33.312500,51.894183,14288,10152,10112,0,10296,10112
33.937500,51.894183,14288,10152,10112,0,10296,10112
34.312501,51.894183,15088,10144,10136,0,10296,10112
34.750001,51.894183,14352,10144,10144,0,10296,10112
33.812501,51.894183,14360,10192,10144,0,10296,10112
33.250000,51.894183,14368,10176,10152,0,10296,10112
33.812501,51.894183,14376,10176,10152,0,10296,10112
33.937500,51.894183,14360,10208,10176,0,10296,10112
34.062500,51.894183,15112,10200,10176,0,10296,10112
33.812501,51.894183,14368,10208,10192,0,10296,10112
33.937500,51.894183,15112,10216,10200,0,10296,10112
34.437501,51.894183,14184,10232,10208,0,10296,10112
34.062500,51.894183,15112,10256,10208,0,10296,10112
33.625000,51.894183,14304,10248,10216,0,10296,10112
34.625001,53.590593,15144,10272,10232,1,10280,10112
34.625001,53.590593,14208,10288,10248,1,10280,10112
34.625001,53.590593,15056,10216,10256,1,10264,10112
33.625000,53.590593,14416,10096,10256,1,10256,10112
34.437501,53.590593,14920,10048,10248,1,10256,10112
34.250000,53.590593,14304,10032,10216,1,10256,10112
33.625000,53.590593,14928,10048,10096,0,10256,10096
34.750001,53.590593,14344,10008,10048,0,10256,10048
33.562500,53.590593,14240,10048,10048,0,10256,10048
33.750000,53.590593,14360,10064,10048,0,10256,10048
34.812500,53.590593,14408,10056,10048,0,10256,10048
34.937501,53.590593,14304,10056,10048,0,10256,10048
33.312500,53.590593,14408,10064,10056,0,10256,10048
33.250000,53.590593,14272,10096,10056,0,10256,10048
33.750000,53.590593,14400,10096,10064,0,10256,10048
34.437501,53.590593,14432,10104,10064,0,10256,10048
34.062500,53.590593,14968,10112,10096,0,10256,10048
33.562500,53.590593,14376,10136,10096,0,10256,10048
33.750000,53.590593,14952,10128,10104,0,10256,10048
33.437500,53.590593,14328,10168,10112,0,10256,10048
34.125001,53.590593,14968,10152,10128,0,10256,10048
33.750000,53.590593,14424,10176,10136,0,10256,10048
35.375001,53.590593,14968,10184,10152,0,10256,10048
33.562500,53.590593,14344,10160,10168,0,10256,10048
34.312501,53.590593,14968,10184,10168,0,10248,10048
33.625000,50.812993,14408,10192,10176,1,10216,10048
34.250000,50.812993,14976,10208,10184,1,10184,10048
34.625001,50.812993,14288,10216,10184,1,10184,10048
33.625000,50.812993,14888,10104,10192,1,10192,10048
33.812501,50.812993,14448,9992,10192,1,10192,10048
33.625000,50.812993,14424,9968,10192,1,10192,10048
33.437500,50.812993,14448,9952,10104,0,10192,10048
34.125001,50.812993,14424,9960,9992,0,10192,9992
34.312501,50.812993,14360,9968,9968,0,10192,9968
33.812501,50.812993,14352,9984,9968,0,10192,9968
34.250000,50.812993,14392,9984,9968,0,10192,9968
33.937500,50.812993,14760,9976,9968,0,10192,9968
33.937500,50.812993,14384,9992,9976,0,10192,9968
34.250000,50.812993,14768,9984,9984,0,10192,9968
33.812501,50.812993,14360,9992,9984,0,10192,9968
34.125001,50.812993,14392,10024,9984,0,10192,9968
34.437501,50.812993,14352,10024,9992,0,10192,9968
34.625001,50.812993,14320,10040,9992,0,10192,9968
34.437501,50.812993,14400,10040,10024,0,10192,9968
34.312501,50.812993,14376,10080,10024,0,10192,9968
34.562500,50.812993,14352,10072,10040,0,10192,9968
34.437501,50.812993,14816,10064,10040,0,10192,9968
33.437500,50.812993,14376,10088,10064,0,10192,9968
34.312501,50.812993,14344,10080,10072,0,10192,9968
34.562500,50.812993,14432,10136,10080,0,10192,9968
33.750000,50.812993,14832,10096,10080,0,10192,9968
34.937501,50.649896,14368,10136,10088,1,10104,9968
34.062500,50.649896,14848,10128,10096,1,10096,9968
34.562500,50.649896,14344,10128,10128,1,10128,9968
34.750001,50.649896,14848,10120,10128,1,10128,9968
34.062500,50.649896,14440,10064,10128,1,10128,9968
33.437500,50.649896,14632,9944,10128,1,10128,9968
34.625001,50.649896,14416,9912,10120,1,10128,9976
34.250000,50.649896,14456,9888,10064,1,10128,9984
33.437500,50.649896,14392,9888,9944,0,10128,9944
33.437500,50.649896,14488,9920,9912,0,10128,9912
34.437501,50.649896,14376,9936,9912,0,10128,9912
